-4961,-7850
-4997,19720
-24519,-28247
10089,-31289
12256,-4138
-19048,10227
2542,-16850
19326,2073
25097,29536
-32676,-1591
12057,22860
9514,5651
7385,18285
-20700,-23573
27260,10605
-12294,5901
-8415,19823
-9139,-28666
31210,-6970
-23661,-13939
-29527,-17516
16079,32323
32071,-10012
2134,30754
20539,9631
12728,-24222
-22088,12369
30336,22713
1863,-31474
-13911,-28839
-1044,6973
28367,-20163
8241,30262
-6070,23308
-30004,2364
4258,-12596
18303,16794
10522,561
29826,-24611
-20497,14755
5907,10258
-23298,12829
18120,-10654
1798,-13734
-18000,-7589
13300,-2439
-20913,30613
27954,-19019
-28270,32729
-23173,3304
5333,13744
-20331,16138
-7503,4235
-16380,1020
-1315,45
26714,17450
21517,28143
13104,-7280
32615,-27324
30859,-27787
31232,-27404
26422,24323
-6880,-7834
-23001,20192
-3121,-888
18420,-28559
20140,-28758
-14140,-14677
32611,4543
-4919,-3732
-10675,-8919
-23072,9893
-1393,11201
10999,25801
31961,-31219
-7547,-14837
19180,7019
-26707,-19675
30578,-17822
21317,764
-30123,-23592
-20361,-3989
-10197,-17811
4424,-380
1645,-6100
-12347,31318
-11596,-10306
737,-2624
4183,19281
-16351,1743
6564,29144
2571,8087
5985,-8869
24662,-7573
-26317,-7163
20516,-22381
-13637,-20063
-28881,15651
29864,694
-9630,-18395
-17626,17113
26676,24190
-4672,30994
7835,-7964
20142,-24173
-3131,-11852
-14175,-19752
-19875,23415
8223,-11733
18299,27754
-23567,29681
30948,-2025
-22957,-20086
6262,29004
-11195,-26162
167,13500
28971,-2153
22729,-266
-21595,-17270
-6814,3410
30446,-3861
8918,14935
-20829,24026
24839,-15502
-8019,28815
18873,-5973
2573,-21503
-1500,-3914
-11865,22884
-6180,-433
18653,-12831
-26264,2958
30972,3625
-1160,-31337
-28860,-20937
-6355,27728
-19863,7334
-19545,4961
12969,15700
-31644,25381
21742,-6602
-19739,-28357
21693,5770
-16679,4169
5945,-4575
-3618,-18838
-8194,-28468
-20508,-29514
24504,21023
22077,-13809
-20122,-3359
2859,20439
-10086,28049
16588,6269
31460,9598
9933,-28135
11171,17737
-2182,-12642
4692,10685
-24119,30235
-3571,-20156
-21424,-7624
-17907,18836
-4842,19248
13700,-438
-14246,13676
8461,15319
-21240,-14015
22736,-6562
-5247,-6558
12994,-23616
20476,-15241
-2466,12879
-25386,-22558
3433,32400
-3762,-21493
25514,7143
-15586,-18241
19539,-17719
4618,24625
-24497,-17225
26340,-12895
7149,-22296
7634,-32428
-6603,15305
12195,19410
8110,-4308
7154,22113
-3942,-4179
-22085,25902
15969,-3256
-31123,24537
-22249,-1244
10431,3826
-26817,22960
29797,-22287
-19104,30262
26563,-5632
15503,15256
-17450,-2221
-21694,-21109
-560,5560
11381,18806
-27988,-10485
12458,20098
-26476,-9624
-2928,-13663
9465,16077
-713,14499
15788,19918
-9693,-32324
-3863,26515
13033,29657
19910,6986
-18102,10742
-30401,19676
-8212,32148
-26716,14753
27606,20975
-31232,18088
31989,-16478
-24844,23099
-20179,14200
-11922,-14078
-9290,28087
-18720,22167
17577,24366
-22775,4178
19626,5839
-13789,4378
2891,-29418
-29170,-2984
-18320,-991
21892,7360
20775,-318
-16606,32174
7419,-8120
-12730,223
21267,-24635
-1502,-32535
30968,-8695
-12812,-1102
24306,-8303
-26553,-3606
-2372,-13528
9696,27650
10197,-4066
-25272,-30885
-19706,-9079
-12489,10010
-14909,24276
-11337,7330
30469,-7730
-8229,12288
6895,-31103
2254,22986
17321,-30575
-391,17576
20349,-31544
-25732,-41
24325,-4877
26358,18972
-3049,15173
-1766,-8317
-6285,23042
11166,-21047
7836,-26806
19306,14755
-7845,-32261
17791,-2427
-23532,-9179
-2832,-8872
5169,22859
1722,30183
-8356,-30750
1709,21175
11882,3084
205,28449
-24266,-29067
15312,-32139
27886,16599
29323,4049
1997,-32441
-16900,10768
28557,-32589
-13695,-7763
-19885,-5330
-21574,30030
14190,-25032
23280,14424
14792,-27050
-646,-10783
-12583,7372
-26191,4163
-30650,-18937
14990,2455
16213,-30796
-22313,32498
-9785,21694
22866,-25862
7667,16468
20999,-4393
-25229,-14883
25212,-30017
8802,12229
-12230,-9076
-17602,9598
21333,-15724
22481,14196
-9227,9748
-32566,3553
24190,12590
17808,-16330
-18869,-16725
8465,2907
-17635,-4424
-7074,-17998
13633,-17766
29596,-30294
16025,30778
26869,21566
7573,-14339
14873,2958
24620,-40
-30046,26979
-6386,-13535
-3776,-881
13089,30612
-9667,-30876
17973,15878
-1158,7053
10153,4615
-26902,22373
-7852,25424
29016,-23095
1628,22189
-21870,11991
-21959,-20420
443,-32424
18824,12063
10372,-22416
-10416,-32404
-7986,-376
12002,7977
5581,24367
4446,-23105
8435,-30718
21599,25391
14224,31695
-23309,-1110
-10832,-28412
1196,32557
-12713,18521
17431,-31812
-19234,-3546
820,15528
-11750,11533
13951,-18987
31217,-2413
-28763,-26521
-11941,-29004
11413,29433
-3853,7106
-13852,-10363
31729,19623
-24067,-10361
-24602,-8048
9831,13203
-19050,-7120
-25803,-905
-25560,-17211
-3004,13682
1824,17637
9943,-4132
14663,17624
-4889,-31590
6336,14628
911,25098
-13646,-15537
20863,-17479
18515,27845
23519,10292
-10275,1357
14688,-30275
-11212,17033
-2775,-19687
22578,29401
-18386,-21953
-17335,-32590
24759,-4357
-15562,11977
-1073,-1091
28409,10005
-2957,30365
18082,-21981
23478,-26847
-25039,18638
23664,-1513
27334,-16990
5312,-23654
-9401,-9913
9394,-12966
15451,20108
-5266,26925
15681,-24786
-21933,11808
-15196,-23336
-5147,32684
-20610,-20733
-10075,-29739
-9521,14977
15834,11496
-7668,-22068
25163,-26050
-8254,-26383
9345,-11194
-17540,8325
9617,12378
-7385,31889
15016,16715
-3026,15749
20186,-19063
-19168,-6595
28251,4348
5525,-26640
2356,-28747
21722,-8632
-32649,13385
4430,-20374
28792,-2757
16000,-22529
12927,26374
-11314,-32609
-18785,-23431
-11417,17527
-20666,-32426
30702,6686
-14780,13493
11045,-15460
20126,27489
21246,28157
23816,22509
13826,-10714
-1153,10334
641,-11176
-2162,6842
14757,-11199
25365,26793
-11764,32251
28003,23089
-2304,-16649
27879,-22468
-12065,-2586
-205,-25809
9543,-8238
9814,-19141
26888,18972
-17793,-533
16430,25401
13470,-2503
-25634,-13526
-24624,14032
-4954,32728
26685,-30585
-29418,-6556
-12176,19332
27657,29644
-10465,1621
45,21152
-28383,31155
4114,-9593
108,-21405
24040,-27837
23932,20524
-6959,17173
20225,25741
-20039,-3153
28146,25069
30863,30463
15770,6073
22877,-13850
-13811,2315
-22450,26886
3387,-3681
1265,20366
-3593,-28688
844,25008
6737,28489
-1186,11035
18227,-16013
15372,-7707
15220,24134
-27058,-13672
21966,6441
20354,27611
2202,-21291
11968,-786
-24011,-16045
20824,31047
32100,3734
-30744,19800
-24347,5475
-14797,-13960
-28205,8112
-23932,19671
17759,7325
-27778,24065
-30339,-18427
-10213,3212
13910,-6746
21109,1687
27346,18288
29259,-22291
-30146,-13864
-1820,13334
2505,12396
17201,20553
28123,-31766
1026,25462
-5339,5721
17944,-30412
28796,31250
-27989,-31013
-14374,-10334
23423,-9052
4845,-2588
-517,6108
26798,1951
-25510,2293
-7709,22824
25574,12235
16643,-17318
25256,2385
-19610,-3986
7260,10584
31190,23919
21651,25928
32161,18949
-3378,-22178
23195,32291
21293,4008
3108,-12111
21719,2533
-22919,-16665
16177,-30832
12490,17174
-24557,12170
16704,-32321
-10777,-9877
-24480,18583
-21942,-15521
-15541,-1189
24738,-27355
17464,24234
-9694,-30650
17462,8353
-16764,-14899
-17221,1911
-12460,887
32167,12605
27705,-2412
-5088,-3745
-18680,25377
20743,-17821
31193,26413
-7959,30849
-5374,-23155
-6332,-5780
23433,24557
11511,26486
17668,20354
2748,5502
13235,16676
26802,30054
15798,10036
-10176,-17979
23779,-26856
12190,17069
-14753,23809
-17789,4684
6139,22420
-18111,12729
21620,-11620
1242,-9841
5795,4526
29117,24518
-4331,-149
-21055,31440
27789,-10789
-16339,6553
24015,-25740
-22591,30499
31271,27651
-12279,-2104
24550,11673
-13184,18698
-377,-17887
-8238,-14445
-23169,-16966
18459,-4218
31973,30976
22451,-4585
1287,13876
31223,-12464
9206,-11296
4494,5736
-4107,-18278
3885,-15037
7922,-24374
-8929,-14466
17071,-25813
-8555,21239
10669,27787
3817,-11954
8855,18894
-1779,-6638
-8502,-11618
-18284,25671
-3181,-16493
32465,-19032
27295,-3767
24335,27954
29296,20369
31721,-11078
-25945,-28627
-13829,-32183
-19119,-15909
30412,15252
-29011,27419
-15424,-15575
-32393,-2602
-1508,-7396
24494,13518
14766,29920
9360,4626
20712,21673
8459,10122
15120,31300
-24729,7821
30707,5661
9247,-3253
1112,27589
-7889,-16513
6503,-120
6426,-32251
-3936,3479
-22797,2550
14185,-18493
-10747,-6722
14139,19364
18539,17810
17482,-10674
-19815,-5287
-6463,-19157
23987,20606
-25510,25440
-21512,-14852
32040,-24348
-13618,-23805
17826,-18712
7453,25483
3472,25855
-32715,1437
-5949,27409
8374,7124
-29941,16039
9112,28912
-17850,18558
-822,-8630
21187,-15863
11986,-27999
11890,30006
-27424,10828
-4091,23241
10258,29817
25590,3953
6979,16951
-5819,30076
12523,-9759
-29858,16081
-12178,-26275
12591,-7702
30946,-7129
-28757,-5122
420,-19174
12970,-10591
-13822,-17944
-2304,29509
16323,-1804
15494,-24998
7949,-11629
-28150,18564
20586,9608
7274,-18654
15005,2625
16699,31704
26783,30636
24599,-15061
21572,6597
11650,25102
30544,-25055
28487,-28538
-2941,30376
7969,17674
-13888,-18551
-30581,4558
-6588,11303
30042,11831
-20677,29712
-9832,8835
443,9983
18073,-6502
6298,-2995
-19978,31744
11423,-25388
6502,-4881
-20195,-13981
15094,-18429
-1864,-7539
-13438,-3956
1331,-9209
13508,-1989
8212,5666
-32404,10759
-413,19848
-25471,-5332
16871,1777
2884,-602
-23460,8268
21727,8735
-6024,19714
7030,29911
-31055,-447
-32446,8653
-10781,1815
19063,-31792
26311,19493
-2278,-1652
28805,12484
-17207,-11120
26799,26082
13646,4286
20030,-32012
4650,-19247
-30945,-32428
17262,-31749
7696,12069
-4373,8648
-31726,-13911
23896,-3952
-31547,-30693
-20067,10712
-12288,-5880
4299,-26936
-8288,26022
18492,-21457
3681,-30097
32321,-15592
-5750,-30577
11720,9447
-4141,5546
15471,32146
-31760,25901
13747,-12945
-27598,1577
17736,19074
-14600,6970
3581,-10532
20728,-22354
16342,12855
-24107,-16297
-31805,22770
-21056,-2767
2993,-8313
-23567,-8355
28817,9798
18083,17486
20387,16107
27268,-25541
-25952,11370
1655,5883
-891,16318
20820,31393
-2033,-29013
-12702,24012
9608,28705
13232,7978
-10889,30333
17432,21430
-10896,14802
11876,-2454
-26199,28985
-32661,-15240
25793,-29009
24207,-27426
-21119,6692
-6090,2379
27538,-23371
-31779,12664
17067,-5398
7554,-30638
-16683,18324
17434,22966
-15754,-2723
13561,-30400
-18560,-709
-291,-13022
2920,-5032
13031,-15707
-10502,28175
4742,-1760
11599,-20898
24968,-16526
28019,27173
-18069,5471
18315,27155
-12139,4952
14806,-30758
-26055,9288
31571,18489
-10681,-10530
29504,-4661
-24791,25705
-23550,-6302
2301,-30175
29225,-12425
21587,-15684
-20462,-11934
-23112,19491
12038,-754
-7348,562
10939,-16283
-16569,-32347
-28907,7119
24465,-18902
30437,8521
10125,22240
-23359,8275
-28285,4106
19110,-31102
-18767,-4903
-31716,-19205
-26384,13696
-30681,7320
-29360,5492
-16246,29068
-5622,13457
7920,19886
-12305,31081
-28090,-21394
-16276,-15905
-2807,-19689
7152,-4400
18542,19537
-2799,6201
-16819,845
32567,-29126
19625,27320
17714,-22496
13160,27251
21814,16264
-14109,524
-22692,-31965
-308,605
-23790,-27328
-11583,4095
12865,27660
-16740,23159
-27875,-12770
-32733,4496
26413,-17360
21492,24252
12267,21859
3337,-28544
25067,-915
19685,-32085
-10036,-20544
4864,-21698
14795,-27487
-5814,3652
12628,10319
13807,-12103
-9678,23238
-1933,-20920
14940,26833
-25130,-24641
-32437,-29239
12958,-7822
14505,22657
26874,30198
-17658,-11697
-23574,28143
5425,2424
-3681,24065
-7400,20960
-32593,27710
-2361,-23964
-3784,10118
25824,21516
-22884,4742
9175,-17615
-13310,28142
-10242,21028
-26252,3901
4904,23552
22247,-26455
-17002,-22076
-28193,-14056
9065,602
24914,192
-22139,1014
-6937,-28752
-26114,7284
-31491,-16029
13323,-11530
17576,9629
-13637,-29283
31305,-4927
-8853,21324
21695,-10241
-24214,26549
-28876,31058
-5097,-30338
-5176,-20944
-24968,23250
28619,-23961
17579,-6748
-533,1971
4602,1229
-14634,14787
5359,1030
29226,6180
24403,-23216
-24410,25613
24712,7236
-27428,-31374
20363,-8678
24850,-11876
-23947,-31130
18470,8234
-9581,-19845
-21154,-17965
-25640,30099
-17368,-13884
-16577,-21266
12978,19420
-26464,12873
-7737,15458
19261,8654
7402,22928
1527,-19904
-32486,-1010
29913,7672
-1077,-10618
-1091,-7817
4000,18084
3921,-17802
-5181,-25402
-18486,24224
27977,1349
23783,4803
-26479,21405
-628,6253
-32232,5333
-17886,-10778
21953,29563
-20415,30407
-2387,-27539
-12770,28680
-9718,9835
18504,-16301
-1199,-15466
-8991,-1290
-24574,25671
28174,-476
23697,29986
22897,-32718
-13459,4512
-14563,-2133
-12578,25160
11592,-32572
15266,-6293
-20260,-5035
1897,10444
10821,-6709
9812,-25204
9895,18783
25622,-13174
-22716,29819
12163,-2873
-5739,-9368
5794,8312
4952,9287
-6565,4407
-138,13541
-15418,31566
-26454,-6103
-31652,3395
-19668,-23534
24564,19767
10821,13101
-27717,-21931
23330,-16560
-31543,-24721
-15615,15182
836,8423
-18271,-5656
3131,-531
-5801,-12787
-21162,-19689
12469,3621
-6942,-6078
-1245,-10209
11376,20577
12197,-31981
18166,-14018
-15610,-26790
-16731,-30728
20887,16549
-29710,-21080
-21395,14750
8680,-28268
24959,6890
-31497,-17859
-29519,-24900
13557,-20816
-32051,-12677
-32220,-3454
1358,-31373
-10364,-25969
12940,-11186
25841,9569
10085,29215
-10174,-25174
-25280,-19533
-5930,-17313
24656,7635
20621,-7596
20979,-24354
-13297,17245
897,9576
13185,-17737
2196,-3951
5474,14968
-28099,-30270
19181,30929
9555,-18460
-12409,-16800
844,-6735
20074,30105
10417,10115
21860,1164
25669,26918
-22558,16713
-6984,30405
26312,4316
-2531,16396
287,-16716
3522,-25019
-26826,-5977
-21245,10004
31561,-12507
-10904,-29305
24252,31094
13596,-32307
-27138,-24782
26422,5232
-30457,16848
19993,-3453
19023,19977
10551,27344
-19782,29355
2807,-30489
31674,-14272
-5570,-7336
-22878,-11622
-11510,-26560
-7330,13844
-26949,-3844
15117,-3360
32095,28036
10144,-14480
-1307,-23775
12506,13702
-32180,25428
-19389,-32290
-12047,10301
20794,9313
16132,-25885
6170,-13299
-26660,-7721
-21260,-2338
15315,-22277
-14812,22367
-3309,2760
27848,8576
24529,10017
9256,-25332
18360,-30467
23126,15304
21359,-22635
-31697,26534
-31434,-4952
25500,18516
-13831,28311
-32092,-3054
29041,3249
22163,30846
-29464,-20036
-12830,-16601
-1013,-703
-25125,11713
18731,-6681
-8109,8450
-17049,14838
-17380,-10940
-14244,-29155
6096,10100
27488,21463
-10732,-30724
11,320
-22162,24726
5799,-16802
29006,26275
-14494,9382
-5744,-23802
8086,21851
1744,-9858
-25211,217
-16732,7708
-21741,-19073
11620,-1780
-7806,6649
14836,-22079
32137,14392
21442,18611
-32033,-10958
-28384,-10766
-10451,-32475
7976,-31819
20960,25713
23970,19675
29646,-15095
-4700,-32491
-20232,-26360
19363,28482
-14534,28371
-14310,1029
-32741,31419
-23825,24723
-2852,12445
28090,18742
17888,-29449
-16136,-8828
25121,-12236
-13011,20045
18956,9744
-679,-28512
21579,-7207
22471,28422
22705,18403
19310,21610
19688,5713
-13252,3095
-14067,-27797
16737,-14536
-26577,14633
5095,-26493
17475,21769
-27043,-1549
-9106,-214
-13821,15639
25140,-8941
-17193,13262
-13854,32403
28695,29030
-23416,16629
-18797,17642
-14062,-26719
-20105,24289
24918,20631
8193,6797
-10536,-12539
16005,7133
-5237,22408
20379,11759
-9280,-843
-28818,162
14152,19538
4758,27459
20657,29157
28425,-25441
-7906,-478
22559,29923
1987,12093
29816,-21927
559,13814
-9114,-6452
24095,-15783
-22157,1065
16726,15419
-20615,26051
6664,-12143
-25772,13678
-97,-25881
5932,-2790
-27001,-11524
-5416,15770
-26120,2891
5406,22686
7514,21016
23138,-590
27974,2151
-31106,12753
-9893,2840
11996,27201
7908,9
4311,-29532
22934,8485
-1189,-10244
27356,11043
20011,-9788
-27343,18728
-32080,-17989
12322,-29616
10988,-23243
7785,-3144
-6705,17333
22978,-3946
23637,-28841
-19492,24798
-23690,-10056
-32053,-2315
22099,21973
2564,22715
12059,-20072
-30357,18214
8300,32468
15656,-25865
-30357,-3947
-26816,-3113
-27905,15722
-26632,-4552
31,-25561
9954,15517
-9967,-28454
-1581,7340
28886,-24021
12451,21709
28857,-5774
6994,502
-31509,-18784
-14527,-16195
-3779,18311
17340,7865
-2358,-6649
5881,21974
12088,30753
19685,-2787
-22020,3185
-18,1548
-31054,11341
30500,14047
5637,21267
-22451,26897
-14141,6046
-21146,-11013
-5604,-7753
-8913,-14719
-19463,-32168
27036,12059
23020,-30838
15449,-30416
-9083,-11153
7795,-29428
18571,7316
17136,-24484
-17843,-30212
11742,1808
-289,2595
-22110,-25934
-16350,2852
-29392,-9564
-17937,-7997
24415,27380
4488,-364
30432,-14537
21296,-13295
-32242,-26216
-24754,-13154
-12433,20158
-4334,-27272
-25606,4824
-25732,24336
-2161,28421
31902,26072
28991,-22653
29189,-20871
9363,28057
15952,-16719
-4541,-10638
-6082,-16028
-1851,30930
6055,9197
31851,-465
32107,-7882
10511,-12525
21396,-14319
-5805,21346
26373,-5221
26433,-11131
-30209,-28389
26794,-30425
-19316,17883
-30963,21589
15352,-18268
-22064,15754
-25928,-231
20265,-25467
29174,26576
-26368,-9361
-16521,3750
-22717,1031
-8011,379
1524,-7605
-31328,-22114
-23285,-18862
-30368,2092
6555,-19942
11856,-19971
-6019,21197
19407,12692
-1066,-18675
9280,-2128
-29423,-15262
-3041,-17398
26833,5197
28580,-2077
8844,22471
28837,29018
27785,17548
-24115,-12166
-4151,-8317
7580,3408
-14367,32053
-24586,15743
9604,-4586
-4436,-8643
-18717,2739
27342,5741
31545,10376
12880,-17249
17981,31124
-26184,-5533
13262,11100
15600,2648
-29386,-5760
-2204,-17183
10903,25972
-12778,24521
28386,-6346
24828,9712
1878,-27360
16364,11016
17128,-11981
16496,-31289
-224,-3301
-19372,-17450
15787,32470
30477,-23682
30856,-24807
-17880,-4896
32015,-25565
-7476,-7814
-5386,12127
4076,24238
-754,-8304
-14394,-31703
-6297,1102
-19892,29939
-13379,26308
-19043,-25256
18403,-31338
21131,14713
26702,15527
-20445,14091
21408,-14435
3887,21721
14212,28836
1919,-4789
5256,3899
28920,-20627
9210,3983
-1277,16933
-12373,32658
-24675,-18423
-11588,22581
-6334,-25036
-24038,6825
29246,-6133
-1831,28959
4640,-26849
26289,-32193
-17187,-8208
12443,19312
24097,12070
5895,19545
25154,-6425
21309,769
-16667,17360
8113,-31260
27649,-11108
-30450,440
3180,25393
19197,-10653
-11433,-20019
19836,21252
-18852,-21321
-3109,-7853
-6670,-2853
-28964,-1469
20187,-8857
6734,-10497
14233,-10424
-3904,-32693
16170,-13541
-4616,-17048
-676,-26542
18620,20910
525,-25001
16911,-24788
-3147,-29048
-19382,32181
-21657,11336
-22301,-22116
-4668,28958
-11235,-5088
-9470,-25567
9785,-8713
-16732,1146
-23071,2733
847,7634
29558,14378
2604,-10229
5651,-28698
-20547,26060
-14000,13507
-26738,3229
-24866,27502
12093,-23198
29898,14353
11184,-25115
-21505,-27566
24529,11445
-19899,2076
-22251,-18879
-13624,20131
-23747,17997
4647,-17651
-11024,-11231
25811,7654
-17099,18291
5648,23814
-23554,-20503
14253,-3705
-27690,-22470
2793,-26077
8144,26880
-23545,-12038
388,23650
-24337,-1017
915,28607
-2533,-22953
10230,-15207
-4803,12484
-14789,24302
6625,-22172
-14499,12120
-16563,-16078
-23632,6186
13986,-22721
25850,-30406
29422,13798
-290,-22696
19133,18336
20701,-16437
-23990,27139
7898,31790
12355,-18832
2266,-8758
28535,-12232
-1513,27139
-17916,23027
-24151,-15925
1080,-27414
734,9518
-27049,29168
1498,18995
23435,26948
15032,-26910
-20449,9595
-17189,-22112
6894,20729
-3687,32521
7238,22280
-20732,-5596
-1311,3255
1059,-14224
-969,-22178
-26597,20103
-6603,-4422
2469,-11671
11304,-25797
18863,-32084
-28051,7310
-23870,10226
15624,23308
-4632,-23794
-19636,4682
20980,-82
22402,25844
9546,-22667
20607,5152
-26542,-7721
16659,-11513
-5452,19303
-18939,18408
1748,30140
5376,24373
-27379,2384
29032,-22592
-11952,-4379
-17185,-9605
-19796,-32714
-19721,19715
30447,16704
-30243,10347
-22476,-9546
31980,9238
-18785,-26248
-10811,-7766
-29171,-25991
-5245,-12571
-14249,-30656
-29642,-31661
31997,-3617
-10407,2510
25034,25868
19086,15672
-21834,1828
20484,-31239
-16807,-17293
28758,20237
584,4600
19059,-23962
16104,-8134
3342,17181
30133,29617
5330,-1954
8969,2347
14130,13938
-16454,-8730
-7699,-18027
6175,-22564
-14759,-7469
-27231,20580
-1417,26326
-11070,-17370
-31228,-14221
16848,11559
6167,30006
-4048,22824
-21678,29028
23776,15202
-6071,28651
23669,-8689
-14878,-17586
-7929,5462
-31993,-23012
14468,-11683
-1050,-7210
2929,-29295
-25830,-11416
-14025,13102
-12442,-29124
23802,-22147
-5864,-10455
-9222,-7436
-24026,-1705
-12433,-2660
10391,-4435
13529,-17515
-13254,-3018
-32026,-18163
-11691,4679
-28798,12394
-4195,-28776
-18395,10141
27200,-15260
15669,-31998
-20609,-15336
-19173,-8643
5708,-12359
-23028,9118
-20721,20419
5886,17968
22008,25812
23396,-21628
-21868,10053
16675,23786
-13122,-27902
31826,12383
-31883,17021
28923,-23504
-23916,27227
-2877,461
24643,20828
5524,817
23020,-8957
-422,-32724
5766,-30925
6668,25209
-42,-22156
-30186,-20814
-26758,-20782
12026,315
5262,-30251
3297,23180
26759,-9381
17510,26744
7979,-3794
-27183,22041
11768,5934
22403,-32182
-15310,23411
-3493,-17425
-2851,-17664
-20209,25256
1916,1058
-31990,-2338
10341,451
-6429,-9131
-24055,7683
-30590,-8084
-10524,23161
-1744,15393
-17248,-17039
-4314,17928
30045,29560
-26176,-25457
2377,22461
22454,-2560
-7827,9141
-11112,-17848
-28660,-29024
-4979,-7675
-17491,32608
468,-32607
-29914,6040
30881,-12601
-13095,-1922
23670,26608
11087,3149
5804,30162
-25865,-21817
21571,-10187
-8748,-28485
13301,-23732
-30461,18644
-13018,-5322
2426,19302
-5568,-15465
28209,-24928
10455,-6144
26015,14981
-10117,-17073
-24133,14615
-31117,12914
-27900,-29381
2480,-6807
1867,-31121
28227,4385
-18655,-14077
25591,-15411
-11875,26475
26116,-12535
-27916,22208
-4734,-30550
-30980,27460
4598,2893
-31773,29433
-6659,-32066
27724,12306
-26052,17275
29007,-16644
-25583,-1120
4743,19162
13020,2053
21865,-25584
-10086,-24253
-27510,-14501
23840,-15268
5123,-19396
-22679,-17392
2174,15441
2126,25948
20392,22057
-772,-12520
-19293,2294
13711,-12590
-639,8249
-24609,16199
-14965,1844
22994,11055
30907,14611
27436,-2612
27917,28201
-29604,28729
-11010,16493
-32279,-3579
27445,-22338
32532,854
717,-25988
-6543,29151
31771,17957
-14299,27142
20835,-13557
17641,-12223
-6959,23165
-11861,-26909
24917,30870
10974,-18781
-2661,14268
11979,27790
28953,-13226
-18320,-28208
31043,-18371
12847,9835
32765,28416
17961,-7428
28995,-22776
-19284,-13409
6763,-15850
-15320,-10881
-1591,7851
10737,-27603
-8977,31918
16380,-15821
-1499,-29985
24139,19825
6108,10726
12646,23100
24722,-28405
6919,23579
21826,-25166
-19333,-32429
23157,-15544
25996,-11236
-18551,-4376
-23642,-25958
4990,-22700
-29107,-22275
16050,-31576
32309,93
27362,21738
-15389,25328
-17439,-23158
-29674,15026
-22094,-13655
8468,-12498
-3881,22957
11478,-17113
29094,-31773
-15927,556
24156,-7815
8133,24969
15167,31257
-17573,16493
-3920,13542
26694,-1436
22321,23688
25002,-8676
12391,-20444
12232,12072
-28190,-17307
22290,-15085
-25732,-23616
